id,Date,Tweet,cleaned_tweet,Json,labels
924,2020-05-18 02:47:11+00:00,"रेत कलाकार सुदर्शन पटनायक ने सैंड स्कल्पचर के माध्यम से लोगों को #अम्फान से सुरक्षित रहने का संदेश देते हुए कहा ""पुरी,फनी के 1 साल बाद फिर चक्रवात आ रहा है।मैं सबसे अनुरोध करता हूं कि सरकार की तरफ से जारी दिशानिर्देशों को मानें।खुद सुरक्षित रहिए और अपने परिवार को भी सुरक्षित रखिए https://t.co/eEIFL9BtOL","रेत कलाकार सुदर्शन पटनायक ने सैंड स्कल्पचर के माध्यम से लोगों को  से सुरक्षित रहने का संदेश देते हुए कहा ""पुरी,फनी के 1 साल बाद फिर चक्रवात आ रहा है।मैं सबसे अनुरोध करता हूं कि सरकार की तरफ से जारी दिशानिर्देशों को मानें।खुद सुरक्षित रहिए और अपने परिवार को भी सुरक्षित रखिए","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
925,2020-05-20 06:42:52+00:00,"#अम्फान की दस्तक...
कृपया घर में रहे, आपकी कच्ची मकान है तो किसी पक्के मकान में चल जाएं। इस चक्रवात से बच कर रहें, अगर इस चक्रवात में कहीं कुछ हानी होती है तो वहां के प्रखंड पदाधिकारी या अंचल अधिकारी को सूचना दें।@DCseraikella @prdjharkhand #CycloneAmphanUpdate #Amphaninjharkhand https://t.co/b2W5qDNOvO"," की दस्तक...
कृपया घर में रहे, आपकी कच्ची मकान है तो किसी पक्के मकान में चल जाएं। इस चक्रवात से बच कर रहें, अगर इस चक्रवात में कहीं कुछ हानी होती है तो वहां के प्रखंड पदाधिकारी या अंचल अधिकारी को सूचना दें।      ","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
926,2020-05-18 11:30:04+00:00,"Cyclone Amphan: चक्रवात ‘अम्फान’ का असर, केरल में भारी बारिश; कई जगहों पर हुआ काफी नुकसान 
 #CycloneAmphan #Kerala #केरल #चक्रवातअम्फान 
 https://t.co/Irbc5AJ7mM"," : चक्रवात ‘अम्फान’ का असर, केरल में भारी बारिश; कई जगहों पर हुआ काफी नुकसान 
       
 ","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": ""काफी नुकसान"",
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE']"
927,2020-07-24 13:03:04+00:00,"कोरोना संकट, चक्रवात अम्फान और अब भारी बारिश ने मूर्तियों का काम करने वाले पारंपरिक बंगाली कारीगरों के लिए मुश्किलें पैदा कर दी है। अकेले कोलकाता में कम से कम 2.5 लाख कारीगर प्रभावित हुए हैं। #coronafootprint #WestBengal 
https://t.co/8rHgyyDTll","कोरोना संकट, चक्रवात अम्फान और अब भारी बारिश ने मूर्तियों का काम करने वाले पारंपरिक बंगाली कारीगरों के लिए मुश्किलें पैदा कर दी है। अकेले कोलकाता में कम से कम 2.5 लाख कारीगर प्रभावित हुए हैं।","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": ""कम से कम 2.5 लाख कारीगर प्रभावित हुए हैं"",
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'O']"
928,2020-05-20 11:36:11+00:00,बंगाल-ओडिशा के कुल 6.58 लाख लोगों को अम्फान (Amphan) चक्रवात के चलते सुरक्षित स्थान पर ले जाए गए https://t.co/pyy3lewtDd,बंगाल-ओडिशा के कुल 6.58 लाख लोगों को अम्फान () चक्रवात के चलते सुरक्षित स्थान पर ले जाए गए,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""कुल 6.58 लाख लोगों को अम्फान () चक्रवात के चलते सुरक्षित स्थान पर ले जाए गए""
}","['O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF']"
929,2020-05-18 08:58:07+00:00,"तेज हो रहा चक्रवात अम्फान, पीएम मोदी ने बुलाई हाई लेवल बैठक https://t.co/TA5PqaYflm","तेज हो रहा चक्रवात अम्फान, पीएम मोदी ने बुलाई हाई लेवल बैठक ","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
930,2020-05-20 09:18:00+00:00,"अगले 48 घंटे में आनेवाला है 
अम्फान चक्रवात 165 से 185 KMPH से चलेगी हवा..
कभी-कभी तो लगता है पहले हम खतम होंगे या 2020..! 
🙄🙈🙉🤭🤣🤣
@_neerushukla 
@SiratMalik07 
@Preeti86845370 
@B3xqr7cZ1Fvc3eg 
@Khantailors22 
@riyaaz_1 
@LaxmiSi02233022 
@Meeeramehta3 
@MoZAHID70446573","अगले 48 घंटे में आनेवाला है 
अम्फान चक्रवात 165 से 185  से चलेगी हवा..
कभी-कभी तो लगता है पहले हम खतम होंगे या 2020..!","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
931,2020-05-22 15:42:01+00:00,"माननीय प्रधान मंत्री जी द्वारा अग्रिम सहायता के रूप में ₹१०००करोड़ की राशि अम्फान महा चक्रवात से सबसे अधिक प्रभावित पश्चिम बंगाल के लिए प्रदान किया गया है। 
            अम्फान से प्रभावित परिवारों के साथ पूरा देश है, आगे भी हर सम्भव प्रयास किए जाएंगे।
            #CycloneApmhan","माननीय प्रधान मंत्री जी द्वारा अग्रिम सहायता के रूप में ₹१०००करोड़ की राशि अम्फान महा चक्रवात से सबसे अधिक प्रभावित पश्चिम बंगाल के लिए प्रदान किया गया है। 
            अम्फान से प्रभावित परिवारों के साथ पूरा देश है, आगे भी हर सम्भव प्रयास किए जाएंगे।","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""₹१०००करोड़ की राशि अम्फान महा चक्रवात से सबसे अधिक प्रभावित पश्चिम बंगाल के लिए प्रदान किया गया है""
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
932,2020-05-27 23:06:19+00:00,देश में लू के पीछे पछुआ हवाओं और चक्रवात अम्फान का हाथ है? | Know why heatwave in india this year is unusual and whats amphan effect | knowledge – News in Hindi https://t.co/4WMCgrNAUE,देश में लू के पीछे पछुआ हवाओं और चक्रवात अम्फान का हाथ है? |              |  –   ,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
933,2020-05-19 08:59:01+00:00,"गृह मंत्री अमित शाह ने ममता बनर्जी से बात की, चक्रवात ‘अम्फान’ से निपटने के लिए मदद का आश्वासन दिया https://t.co/ptPVAuJIkA","गृह मंत्री अमित शाह ने ममता बनर्जी से बात की, चक्रवात ‘अम्फान’ से निपटने के लिए मदद का आश्वासन दिया ","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""मदद का आश्वासन दिया""
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF']"
934,2020-05-20 19:57:06+00:00,चक्रवात अम्फान : बांग्लादेश में 20 लाख से अधिक लोगों को सुरक्षित स्थानों पर भेजा गया https://t.co/pVofSU128X,चक्रवात अम्फान : बांग्लादेश में 20 लाख से अधिक लोगों को सुरक्षित स्थानों पर भेजा गया,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""20 लाख से अधिक लोगों को सुरक्षित स्थानों पर भेजा गया""
}","['O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF']"
935,2020-05-18 13:04:49+00:00,"झारखंड: अम्फान तूफान को लेकर अलर्ट जारी, 180 किमी प्रतिघंटे की रफ्तार से आगे बढ़ रहा चक्रवात

https://t.co/rIW5r1jEwr","झारखंड: अम्फान तूफान को लेकर अलर्ट जारी, 180 किमी प्रतिघंटे की रफ्तार से आगे बढ़ रहा चक्रवात","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
936,2020-05-21 00:28:57+00:00,चक्रवात ‘अम्फान’ से जुड़े अपडेट्स https://t.co/qd1bwl6IAo,चक्रवात ‘अम्फान’ से जुड़े अपडेट्स,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O']"
937,2020-05-18 03:47:08+00:00,"पुरी,फनी के एक साल बाद फिर चक्रवात आ रहा है।मैं सबसे अनुरोध करता हूं कि आप सरकार की तरफ से जारी दिशानिर्देशों को मानें।खुद भी सुरक्षित रहिए और अपने परिवार को भी सुरक्षित रखिए: रेत कलाकार सुदर्शन पटनायक ने सैंड स्कल्पचर के माध्यम से लोगों को #अम्फान से सुरक्षित रहने का संदेश दिया। https://t.co/AHVE1pyVOz","पुरी,फनी के एक साल बाद फिर चक्रवात आ रहा है।मैं सबसे अनुरोध करता हूं कि आप सरकार की तरफ से जारी दिशानिर्देशों को मानें।खुद भी सुरक्षित रहिए और अपने परिवार को भी सुरक्षित रखिए: रेत कलाकार सुदर्शन पटनायक ने सैंड स्कल्पचर के माध्यम से लोगों को  से सुरक्षित रहने का संदेश दिया। ","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
938,2020-05-22 06:00:36+00:00,"#AmphanCyclon 
https://t.co/ERvKuvI8Oa
चक्रवात अम्फान को ‘ऐला’ से कहीं अधिक विनाशकारी माना जा रहा है : संरा","  

चक्रवात अम्फान को ‘ऐला’ से कहीं अधिक विनाशकारी माना जा रहा है : संरा","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
939,2020-05-23 14:31:55+00:00,"चक्रवात अम्फान लीची के लिए संजीवनी बनी :- मुजफ्फरपुर, बिहार स्थित राष्ट्रीय लीची अनुसंधान केन्द्र के निदेशक विशाल नाथ ने बताया कि दो-तीन दिनों से आसमान पर बादल रहने, तापमान में गिरावट और बारिश होने से लीची के फसल को काफी लाभ हुआ है. इससे लीची का आकार बड़ा होगा और मिठास भी बढ़ेगी। https://t.co/oNC9wDJxeJ","चक्रवात अम्फान लीची के लिए संजीवनी बनी :- मुजफ्फरपुर, बिहार स्थित राष्ट्रीय लीची अनुसंधान केन्द्र के निदेशक विशाल नाथ ने बताया कि दो-तीन दिनों से आसमान पर बादल रहने, तापमान में गिरावट और बारिश होने से लीची के फसल को काफी लाभ हुआ है. इससे लीची का आकार बड़ा होगा और मिठास भी बढ़ेगी। ","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
940,2020-05-18 14:24:03+00:00,तेज हो रहा चक्रवात अम्फान; अगले 6 घंटे में तटीय इलाकों में दिखेगा ... - AD news24 - https://t.co/Li06Q5T52a https://t.co/Li06Q5T52a,तेज हो रहा चक्रवात अम्फान; अगले 6 घंटे में तटीय इलाकों में दिखेगा ... -  24 -,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
941,2020-05-27 09:58:08+00:00,"कुछ दिन पहले आये अम्फ़ान चक्रवात से हुई तबाही दिखाने के लिए बांग्लादेश की बताकर एक तस्वीर शेयर की जा रही है. असल में ये तस्वीर काफ़ी पुरानी है और इसका अम्फ़ान से कोई लेना-देना नहीं है. पढ़िए #AltNewsFactCheck | thisisjignesh 

https://t.co/BsFz1bMofj","कुछ दिन पहले आये अम्फ़ान चक्रवात से हुई तबाही दिखाने के लिए बांग्लादेश की बताकर एक तस्वीर शेयर की जा रही है. असल में ये तस्वीर काफ़ी पुरानी है और इसका अम्फ़ान से कोई लेना-देना नहीं है. पढ़िए   |  

","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
942,2020-05-19 10:05:53+00:00,"Amphan: NCMC की बैठक में कैबिनेट सचिव ने चक्रवात 'अम्फान' से निपटने की तैयारियों का जायजा लिया
https://t.co/40USynJkFx",":  की बैठक में कैबिनेट सचिव ने चक्रवात 'अम्फान' से निपटने की तैयारियों का जायजा लिया
","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
943,2020-05-18 17:28:37+00:00,"देश में चक्रवाती तूफान 'अम्फान' (Cyclone Amphan) दस्तक दे चुका है। चक्रवात अम्फान अब बंगाल और ओडिशा तट की ओर तेजी से बढ़ रहा है। चक्रवात की वर्तमान गति 160 किमी/घंटा है। वर्तमान में, यह दीघा से लगभग 1000 किलोमीटर दूर है। 
#CycloneAmphan 
#CycloneAmphanUpdate","देश में चक्रवाती तूफान 'अम्फान' ( ) दस्तक दे चुका है। चक्रवात अम्फान अब बंगाल और ओडिशा तट की ओर तेजी से बढ़ रहा है। चक्रवात की वर्तमान गति 160 किमी/घंटा है। वर्तमान में, यह दीघा से लगभग 1000 किलोमीटर दूर है।","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
944,2020-06-02 12:01:27+00:00,कोरोना संकट और अम्फान तूफान के बाद महाराष्ट्र और गुजरात पर चक्रवात 'निसर्ग' का खतरा मंडरा रहा है। है प्रकृति मां तू क्यों इतनी खफां है हम इंसानों से?,कोरोना संकट और अम्फान तूफान के बाद महाराष्ट्र और गुजरात पर चक्रवात 'निसर्ग' का खतरा मंडरा रहा है। है प्रकृति मां तू क्यों इतनी खफां है हम इंसानों से?,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
945,2020-05-22 13:44:12+00:00,#बंगाल और #ओडिशा में #चक्रवात_अम्फान से हुई जान-माल की हानि से मन व्यथित है। मेरी #सभी_प्रभावित_लोगों के प्रति संवेदनाएं हैं और मैं प्रार्थना करता हूं कि स्थिति जल्द से जल्द सामान्य हो जाए।,और  में  से हुई जान-माल की हानि से मन व्यथित है। मेरी  के प्रति संवेदनाएं हैं और मैं प्रार्थना करता हूं कि स्थिति जल्द से जल्द सामान्य हो जाए।,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""TRAP"": NaN,
  ""INJURED"": NaN,
  ""AFFECTED POPULATION"": ""जान-माल की हानि"",
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'B-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
